name	dMPALA_sv1	dMPASA_sv1	dMPALN_sv1	dMPASN_sv1	dMPAR_sv1	dA_sv1	dBPC_sv1	dBPR_sv1	dBPAR_sv1	dCL_sv1	dCi_sv1	dCMBD_sv1	dCMX_sv1	dCMY_sv1	dCo_sv1	dCHA_sv1	dCHC_sv1	dE_sv1	dOEX_sv1	dOEY_sv1	dMECD_sv1	dMARA_sv1	dOSA_sv1	dR_sv1	dSC_sv1	dAZRM_sv1	dNZRM_sv1	dMPALA_sv2	dMPASA_sv2	dMPALN_sv2	dMPASN_sv2	dMPAR_sv2	dA_sv2	dBPC_sv2	dBPR_sv2	dBPAR_sv2	dCL_sv2	dCi_sv2	dCMBD_sv2	dCMX_sv2	dCMY_sv2	dCo_sv2	dCHA_sv2	dCHC_sv2	dE_sv2	dOEX_sv2	dOEY_sv2	dMECD_sv2	dMARA_sv2	dOSA_sv2	dR_sv2	dSC_sv2	dAZRM_sv2	dNZRM_sv2	dMPALAt	dMPASAt	dMPALNt	dMPASNt	dMPARt	dAt	dBPCt	dBPRt	dBPARt	dCLt	dCit	dCMBDt	dCMXt	dCMYt	dCot	dCHAt	dCHCt	dEt	dOEXt	dOEYt	dMECDt	dMARAt	dOSAt	dRt	dSCt	dAZRMt	dNZRMt	PH
154	7060090000	5436400000	0.343493	0.264496	1.29867	143366	14657	1498.46	0.102235	1158.2	22581.3	27.5834	1310.76	1257.32	0.194415	737422	3227.33	0.0168822	1074	939	1192.94	961426	143366	3556.75	2	12496500000	0.607989	4383560000	1331290000	0.414342	0.125836	3.29271	102857	8905	770.964	0.0865765	1016.39	36676.5	22.8921	1249.37	1291.21	0.239819	428895	2557.56	0.285256	608	953	1046.52	572088	102857	13078	7	5714850000	0.540178	15162100000	2265050000	0.634349	0.0947648	6.69392	154602	11707	886.495	0.0757235	1416.7	67324.8	23.4872	1316.26	1028.66	0.263762	586143	3453.47	0.547681	730	1380	1465.94	859571	154602	29318	10	17427100000	0.729113	902
160	7987430000	4749410000	0.396346	0.235672	1.68177	141960	12407	1084.34	0.0873979	1111.62	224583	2.16288	1151.61	1175.56	0.256273	553940	2826.44	0.0646302	684	1100	1144.96	747569	141960	355294	2	12736800000	0.632018	6886340000	2365600000	0.516208	0.177328	2.91103	115500	12753	1408.13	0.110416	1112.06	34039.5	0.599197	1060.56	1180.59	0.250811	460507	2799.89	0.238755	605	1094	1145.42	591547	115500	10031.9	6	9251940000	0.693536	10094900000	4781050000	0.197805	0.0936828	2.11144	225908	7019	218.081	0.0310702	877.95	17785.3	23.8666	1604.23	1259.14	0.599116	377069	2443.42	0.127599	762	805	947.206	556125	225908	1400.2	4	14875900000	0.291488	1019
166	13303500000	1289030000	0.69354	0.0671999	10.3206	138499	10816	844.669	0.0780944	1351.74	38281.3	40.8057	1395.51	1008.69	0.232757	595036	3261.46	0.677873	869	1251	1383.36	740246	138499	10581	5	14592500000	0.76074	13700000000	9681660000	0.588681	0.416014	1.41505	152553	19020	2371.38	0.124678	1464.76	114110	20.1833	1278.11	981.282	0.117196	1301690	4250.14	0.0295356	1462	1254	1510.82	1688060	152553	85353.7	8	23381700000	1.0047	69265500000	16865100000	0.581486	0.141583	4.10702	345135	14155	580.538	0.0410129	2006.84	32547.2	-43.0672	1283.48	858.804	0.223669	1543060	5033.38	0.370129	1918	1203	2061.03	2113030	345135	3069.29	3	86130700000	0.723069	1338
172	1565960000	1110350000	0.452433	0.3208	1.41033	58832	6880	804.569	0.116943	789.788	20966.9	5.60943	1207.33	1432.9	0.209076	281390	2151.05	0.0289805	644	695	821.972	418947	58832	7472.29	4	2676320000	0.773233	1916240000	1089510000	0.687696	0.391001	1.75881	52787	9058	1554.31	0.171595	754.269	39621.7	0.48326	1256.91	1437.53	0.144982	364094	2225.95	0.0756519	733	733	797.823	436666	52787	29739.9	6	3005750000	1.0787	3697480000	1630740000	0.411502	0.181489	2.26737	94791	5720	345.164	0.0603433	894.786	14046.4	6.22766	1352.36	1182.15	0.240963	393384	2491.29	0.150456	852	841	919.118	439362	94791	2081.44	3	5328220000	0.592991	1041
901	3847080000	3466720000	0.582222	0.524658	1.10972	81287	11546	1639.99	0.14204	925.247	13143	-19.2231	1400.4	1424.41	0.167998	483856	2776.49	0.00270463	882	824	1060.63	725063	81287	2125.05	2	7313790000	1.10688	3327940000	1224400000	0.54387	0.200099	2.71801	78224	9626	1184.55	0.123057	904.925	167.823	-7.09332	1087.25	1418.02	0.201062	389054	2402.04	0.213516	662	828	931.31	471529	78224	0.360052	6	4552340000	0.743968	5180920000	2445310000	0.360765	0.170275	2.11872	119837	7809	508.862	0.0651635	951.775	28960.3	-37.4055	1529.14	931.576	0.289888	413391	2561.79	0.128674	765	927	985.156	531571	119837	6998.65	5	7626230000	0.531041	1111
907	15234700000	5204850000	0.567136	0.193758	2.92703	163898	15414	1449.63	0.0940463	1366.35	75370.1	30.5575	1268.07	1081.73	0.179211	914551	3679.7	0.240795	975	1282	1407.34	1109830	163898	34659.6	6	20439600000	0.760895	12984800000	4717830000	0.559886	0.203425	2.75229	152289	15808	1640.91	0.103803	1295.34	36280.5	20.7835	1199.62	1097.14	0.170156	894998	3538.57	0.218082	995	1277	1330.13	1123460	152289	8643.28	3	17702700000	0.763311	47558100000	10413200000	0.487641	0.106772	4.5671	312293	11822	447.527	0.0378555	1621.57	16272.1	-0.691694	1463.61	1202.32	0.307053	1017060	4049.86	0.410556	1269	1330	1668.61	1530370	312293	847.863	2	57971300000	0.594413	1207
178	18332900000	2627240000	0.55163	0.0790526	6.97801	182302	13177	952.449	0.0722812	1277.89	335.823	19.1362	1282.14	1165.09	0.292164	623971	3248.73	0.561467	694	1254	1319.18	715303	182302	0.618629	6	20960100000	0.630683	15941500000	13570000000	0.630168	0.536423	1.17476	159051	21887	3011.87	0.13761	1414.09	183546	18.6016	1297.9	1138.75	0.128152	1241110	4081.56	0.00645741	1227	1267	1467.3	1552120	159051	211813	11	29511500000	1.16659	48955900000	2028780000	0.743252	0.0308011	24.1306	256646	8554	285.104	0.03333	1671.9	89.2548	12.0868	1277.16	1075.54	0.474044	541397	3777.72	0.847165	1601	903	1702.02	765679	256646	0.0310405	4	50984700000	0.774053	1021
184	14333400000	8720570000	0.940532	0.572229	1.64363	123449	17962	2613.5	0.145501	1553.57	2063.96	3.57292	1252.46	973.899	0.0796594	1549710	4661.71	0.0592748	1463	1421	1685.53	2018160	123449	34.5076	8	23054000000	1.51276	14816000000	2006570000	0.942423	0.127635	7.38374	125384	14108	1587.41	0.112518	1422.54	110415	14.2941	1322.71	991.93	0.143043	876545	3795.47	0.579795	935	1388	1491.44	1283160	125384	97233.2	11	16822500000	1.07006	88720400000	8063050000	0.863036	0.078434	11.0033	320625	16000	798.441	0.0499025	2134.74	54733.2	-6.45554	1213.33	1128.88	0.236366	1356480	5049.44	0.694522	1062	2056	2198.78	2027690	320625	9343.39	5	96783500000	0.94147	1278
913	8875740000	2931750000	0.324149	0.10707	3.02745	165474	12638	965.221	0.0763745	1017.21	32681.4	5.15012	1314.3	1283.89	0.375075	441176	2601.23	0.25342	583	1010	1048.51	563969	165474	6454.62	5	11807500000	0.431219	8750290000	7145470000	0.466618	0.38104	1.22459	136940	19169	2683.3	0.139981	1017.55	58589.9	2.02486	1265.56	1278.71	0.185891	736667	3088.54	0.0101927	981	991	1056.45	931578	136940	25067.7	5	15895800000	0.847658	17619900000	853014000	0.643595	0.0311577	20.6561	165461	8380	424.417	0.0506464	1269.2	1053.92	38.4477	1276.24	1072.69	0.496311	333382	2863.58	0.823824	1180	701	1303.15	523138	165461	6.71306	16	18472900000	0.674753	899
919	7736580000	4505590000	0.401943	0.234081	1.71711	138737	12255	1082.52	0.0883326	1116.65	44223.2	28.2461	1306.88	1113.3	0.211619	655597	3104.41	0.0696555	902	1074	1171.64	933129	138737	14096.4	6	12242200000	0.636024	8284290000	6419050000	0.496576	0.38477	1.29058	129162	15966	1973.59	0.123612	1103.26	97367	18.5929	1272.19	1128.59	0.164499	785183	3302.74	0.0160929	1078	1069	1207.53	1047140	129162	73398.8	8	14703300000	0.881346	42129300000	8772040000	0.423746	0.0882312	4.80268	315311	11710	434.885	0.0371379	1563.11	69164.5	-12.3287	1319.07	1128.3	0.358359	879874	3834.57	0.429459	1429	1169	1593.81	1136500	315311	15171.5	10	50901300000	0.511977	1142
925	8255020000	1286370000	0.454417	0.0708114	6.41729	134782	8216	500.828	0.0609577	1179.75	19790.5	46.2005	1282.37	1170.3	0.250802	537405	2956.99	0.533425	704	1174	1215.14	781333	134782	2905.92	3	9541390000	0.525228	8924530000	5275940000	0.411935	0.243525	1.69155	147190	14075	1345.92	0.0956247	1197.33	69533.4	24.9829	1259.07	1193.32	0.166239	885410	3588.62	0.0660154	1062	1177	1330.88	1175120	147190	32848	6	14200500000	0.65546	21933600000	1399520000	0.669911	0.0427452	15.6722	180945	10573	617.803	0.0584321	1593.82	27615.2	6.08511	1361.74	1106.92	0.282719	640018	3685.81	0.77447	1472	917	1643.52	865356	180945	4214.54	4	23333200000	0.712657	1008
190	13515800000	1846040000	0.812576	0.110985	7.3215	128970	10458	848.025	0.0810886	1462.53	524.264	-20.4723	1175.6	1086.09	0.195822	658608	3597.4	0.577082	643	1451	1506.4	827902	128970	2.13114	4	15361800000	0.923561	18187700000	6366210000	0.730267	0.255614	2.85691	157815	17048	1841.61	0.108025	1482.18	179015	23.1007	1259.1	985.591	0.118194	1335220	4299.43	0.231795	1301	1430	1549.15	1690910	157815	203062	14	24553900000	0.985881	48755400000	3593670000	0.806703	0.0594606	13.567	245841	11030	494.876	0.0448664	1882.96	14461.7	-31.6504	1413.81	1270.09	0.40524	606655	4065.2	0.744258	1771	827	1939.45	970954	245841	850.716	2	52349000000	0.866164	1218
196	12640500000	6591730000	0.455238	0.237395	1.91764	166634	14950	1341.28	0.0897176	1241.06	87431.2	38.9172	1259.69	1118.94	0.178836	931769	3543.16	0.0989187	1043	1158	1285.89	1138940	166634	45874.2	8	19232300000	0.692633	12117200000	4441500000	0.418316	0.153331	2.72818	170196	11711	805.821	0.0688089	1146.68	32808.5	9.16836	1210.83	1116.76	0.266953	637550	3076.14	0.214874	816	1137	1202.02	840943	170196	6324.48	4	16558700000	0.571647	47482200000	8947700000	0.406307	0.0765658	5.30664	341852	11002	354.083	0.0321835	1566.58	35510.5	-43.5092	1447.95	1182.95	0.398145	858613	3766.37	0.466317	1082	1333	1613.58	1202010	341852	3688.73	5	56429900000	0.482873	1163
199	22078600000	11782900000	0.544837	0.290769	1.87378	201304	21523	2301.19	0.106918	1274.84	6	-1.68643	1265.57	1271.9	0.203748	988003	3739.27	0.0924473	1121	1138	1374.44	1273440	201304	0.000178834	6	33861500000	0.835606	12006000000	1692400000	0.361943	0.0510205	7.09407	182129	9624	508.548	0.0528417	1162.62	12059	36.4795	1195.51	1295.28	0.480355	379155	2691.53	0.566867	462	1143	1197.5	501327	182129	798.445	2	13698400000	0.412963	29246400000	1555480000	0.632079	0.0336174	18.8021	215105	8004	297.827	0.0372097	1318.56	185.823	-20.8176	1349.56	1051.26	0.500526	429758	3052.93	0.808202	513	1304	1357.65	518733	215105	0.160528	12	30801900000	0.665697	1230
205	17344000000	6969730000	0.756546	0.304019	2.48848	151411	18468	2252.59	0.121973	1390.48	59898.1	12.8916	1246.48	1088.92	0.144108	1050670	3870.22	0.18206	1094	1284	1445.26	1335450	151411	23695.6	6	24313800000	1.06056	14733500000	5997770000	0.666176	0.27119	2.45649	148716	17266	2004.59	0.1161	1337.9	70200.3	-6.59488	1332	1035.74	0.150595	987523	3826.23	0.177559	1099	1242	1433.75	1315160	148716	33137.6	7	20731200000	0.937366	57960300000	10017000000	0.49105	0.084866	5.78618	343560	15941	739.654	0.0463995	1565.74	243.338	33.1905	1256.48	1101.36	0.273715	1255170	4307.32	0.497425	1207	1562	1621.47	1612300	343560	0.172352	6	67977300000	0.575916	1436
211	2123410000	1039130000	0.582165	0.284894	2.04344	60394	10619	1867.12	0.175829	750.963	13834.8	13.136	1311.97	1420.73	0.186533	323771	2112.93	0.117546	717	621	765.765	415712	60394	3169.2	2	3162540000	0.86706	937396000	278546000	0.28467	0.0845892	3.36532	57384	5085	450.6	0.0886135	641.221	7978.46	0.483766	1352.48	1426.94	0.399121	143776	1534.9	0.293595	306	619	660.458	186950	57384	1109.3	2	1215940000	0.369259	5489100000	349170000	0.521016	0.0331426	15.7204	102642	5139	257.296	0.0500672	858.597	8669.1	33.1895	1204.3	1071.45	0.471101	217877	2081.38	0.775079	356	859	884.245	249789	102642	732.188	2	5838270000	0.554158	964
217	12772300000	6449710000	0.451753	0.228125	1.98029	168145	16417	1602.89	0.097636	1337.84	126025	25.8822	1264.39	1050.57	0.178044	944400	3702.32	0.108191	994	1309	1401.61	1237210	168145	94456.5	10	19222000000	0.679878	10198600000	2166500000	0.522696	0.111036	4.70744	139684	12339	1089.97	0.0883351	1373.62	55437.4	3.95579	1196.94	1076.37	0.214683	650651	3289.22	0.421955	730	1316	1398.99	880909	139684	22001.8	6	12365200000	0.633733	27953600000	2871130000	0.539978	0.0554615	9.73609	227526	9915	432.07	0.0435774	1432.94	19876.3	-55.9685	1425.44	1167.66	0.372174	611343	3425.33	0.662128	917	1310	1475.24	834962	227526	1736.36	3	30824700000	0.595439	1234
223	8821700000	4748090000	0.407227	0.219181	1.85795	147183	13345	1209.98	0.0906694	1055.11	6224.83	-4.59332	1233.03	1364.31	0.267942	549309	2801.5	0.0901181	829	833	1086.76	657500	147183	263.267	1	13569800000	0.626409	14344600000	6009220000	0.598202	0.250599	2.38709	154853	16957	1856.86	0.109504	1138.68	65192.1	1.23251	1412.26	1348.2	0.222956	694546	3134.95	0.167709	1051	847	1170.58	835889	154853	27445.4	7	20353800000	0.8488	29683000000	13254900000	0.322429	0.14398	2.2394	303415	13576	607.445	0.044744	1435.3	41028	19.0257	1075.78	1116.88	0.318572	952423	3807.73	0.146384	1273	948	1478.36	1198480	303415	5547.85	4	42937900000	0.466408	1097
229	8783020000	1114900000	0.753533	0.0956519	7.87786	107962	7998	592.505	0.0740816	1228.77	6872.13	37.7603	1343.18	1074.06	0.221191	488094	2958.96	0.600192	707	1228	1264.78	663804	107962	437.433	1	9897921000	0.849185	9932100000	3438710000	0.638266	0.220982	2.88832	124744	13665	1496.92	0.109544	1225.42	83734	-20.9168	1239.88	1067.64	0.150841	826988	3353.71	0.235845	921	1222	1260.26	1069070	124744	56206.1	8	13370800000	0.859248	21828100000	1766850000	0.551999	0.0446809	12.3543	198856	7281	266.59	0.0366144	1460.93	11647	16.2025	1390.85	960.202	0.385605	515699	3298.47	0.7229	1165	934	1504.06	628734	198856	682.163	2	23595000000	0.59668	1126
235	3000410000	380275000	0.852607	0.10806	7.89011	59322	6297	668.423	0.10615	1032.89	746.845	13.3355	1326.33	1277.17	0.236453	250883	2287.57	0.600673	459	985	1063.56	364646	59322	9.40253	9	3380680000	0.960667	3971650000	3655530000	0.822553	0.757082	1.08648	69487	12758	2342.4	0.183603	1142.24	67670.6	6.40627	1269.61	1267.5	0.089565	775828	3258.23	0.00171789	1135	989	1194.07	1011320	69487	65901.7	7	7627180000	1.57964	13737000000	1491850000	0.914808	0.099349	9.20802	122541	8093	534.488	0.0660432	1408.18	341.066	7.53574	1334.63	995.136	0.23963	511377	3300.02	0.646538	1402	536	1450.22	743173	122541	0.949283	5	15228900000	1.01416	1468
241	13755800000	855662000	0.920305	0.0572463	16.0762	122258	9398	722.426	0.0768702	1319.77	40057.9	-8.54765	1360.37	1141.75	0.21688	563714	3237.54	0.779474	883	1271	1358.8	695510	122258	13125	6	14611500000	0.977552	15997800000	8794190000	0.593311	0.32615	1.81913	164206	17085	1777.63	0.104046	1460.72	1024.98	28.3706	1280.56	1018.79	0.122808	1337090	4224.42	0.0844265	1337	1335	1511.45	1711240	164206	6.39802	14	24792000000	0.919462	49881300000	9496470000	0.470895	0.0896496	5.25261	325467	11951	438.835	0.0367195	1687.55	32993.6	-39.8197	1304.55	887.627	0.260766	1248120	4379.2	0.462582	1628	1168	1737.63	1810260	325467	3344.66	4	59377800000	0.560544	1284
247	10286500000	8572830000	0.663627	0.553068	1.1999	124501	15844	2016.31	0.12726	1187.31	59152.8	9.76129	1264.49	1158.72	0.13247	939845	3535.42	0.00825693	1131	1007	1234.6	1124420	124501	28104.6	5	18859400000	1.21669	8497160000	1380460000	0.683821	0.111094	6.15531	111472	8674	674.952	0.0778133	1030.91	21992.6	-64.5687	1158.44	1188.94	0.298628	373280	2564.81	0.519102	510	993	1059.75	497730	111472	4338.97	4	9877630000	0.794915	23333800000	3962870000	0.483004	0.0820302	5.88812	219795	11303	581.259	0.0514252	1400.65	51152.7	-28.8906	1468.41	1092.4	0.373735	588103	3313.29	0.503596	544	1334	1426.56	721038	219795	11904.7	7	27296700000	0.565034	1290
931	9734160000	2333420000	0.656755	0.157434	4.17163	121744	11536	1093.11	0.0947562	1210.17	67497.4	-30.4182	1395.55	1238.44	0.207216	587522	3139.05	0.376106	763	1024	1246.48	768747	121744	37421.9	8	12067600000	0.814188	13284900000	7632450000	0.445776	0.256107	1.74059	172632	19818	2275.09	0.114799	1294.32	111020	19.1306	1269.95	1192.28	0.180466	956591	3624.44	0.0730238	1082	1046	1333.16	1116580	172632	71397.5	9	20917400000	0.701883	24012700000	5482480000	0.397103	0.0906648	4.37991	245906	13242	713.08	0.0538498	1364.77	171627	-17.0457	1329.85	903.718	0.310416	792181	3479.21	0.394693	1331	945	1396.63	1106330	245906	119785	21	29495200000	0.487768	1165
937	12403200000	4026090000	0.519516	0.168635	3.08071	154514	16579	1778.89	0.107298	1181.24	105415	8.09618	1328.9	1226.02	0.189403	815796	3374.03	0.259986	1023	1122	1228.74	1034980	154514	71918.1	10	16429300000	0.688151	13595300000	3717020000	0.549994	0.150371	3.65759	157223	16995	1837.07	0.108095	1227.15	89198.6	36.8948	1263.04	1224.08	0.208549	753889	3396.83	0.325577	840	1131	1279.88	921937	157223	50605.8	8	17312400000	0.700365	20320000000	7044400000	0.388527	0.134692	2.88456	228692	12405	672.888	0.0542433	1315.81	47997.3	23.737	1336.48	972.504	0.272151	840313	3541.95	0.235362	957	1273	1367.67	1174760	228692	10073.6	6	27364400000	0.523219	1322
943	10655600000	2965830000	0.357086	0.0993893	3.5928	172744	11140	718.402	0.0644885	1074.17	41478.4	54.048	1278.84	1254.86	0.372593	463627	2801.47	0.318701	575	1035	1111.76	551688	172744	9959.57	6	13621400000	0.456475	9086410000	8252700000	0.421673	0.382983	1.10102	146794	17623	2115.69	0.120053	1145.71	77173.7	12.1735	1246.38	1249.36	0.174078	843266	3364.95	0.00231189	986	1032	1184.08	1015540	146794	40572.4	7	17339100000	0.804656	26948300000	2755040000	0.487965	0.0498867	9.78147	235002	8977	342.918	0.0381997	1358.44	28805.9	33.8179	1353.6	1095.04	0.486511	483035	3210.61	0.663405	1185	747	1398.5	795708	235002	3530.95	5	29703400000	0.537852	1027
253	7885980000	4660190000	0.466841	0.275878	1.6922	129970	13470	1396.02	0.103639	1238.69	381.191	-2.78549	1305.23	1200.25	0.157758	823859	3492.74	0.0661075	999	1083	1277.13	1033200	129970	1.118	7	12546200000	0.742719	5798200000	804919000	0.540068	0.0749734	7.20346	103615	9718	911.446	0.0937895	1124.45	95172.3	-1.8001	1192.05	1210.53	0.232747	445183	2756.56	0.571839	659	1053	1158.19	546735	103615	87417.5	13	6603120000	0.615041	10472100000	1551950000	0.65451	0.0969968	6.74774	126491	9148	661.596	0.0723213	1393.08	34063.8	-5.48746	1409.49	1039.46	0.211628	597703	3326.85	0.550357	822	1250	1433.97	947939	126491	9173.34	5	12024100000	0.751507	833
646	17596800000	9344230000	0.826993	0.439149	1.88317	145870	18636	2380.89	0.127758	1540.72	191825	1.1552	1282.72	963.901	0.103716	1406440	4550.64	0.0938319	1411	1473	1684.47	1962140	145870	252257	13	26941000000	1.26614	15509400000	1959340000	0.909581	0.11491	7.91561	130580	12686	1232.46	0.0971512	1553.49	71952.8	-6.51731	1167.37	951.305	0.165878	787204	3892.42	0.601671	642	1542	1611.17	958170	130580	39647.7	7	17468700000	1.02449	49667400000	8701260000	0.838202	0.146845	5.70807	243423	13508	749.584	0.0554919	1998.51	40411.2	6.87642	1546.82	999.717	0.191153	1273450	4979.01	0.492596	1131	1942	2058.43	1704510	243423	6708.74	4	58368700000	0.985046	1258
652	326414000	20776400	0.805689	0.0512825	15.7108	20128	3086	473.142	0.153319	553.741	11931.3	9.40262	857.013	1727.92	0.409314	49175	1160.69	0.774958	546	145	570.353	71062.7	20128	7072.58	6	347190000	0.856971	87792900	43375600	0.188031	0.0929001	2.02402	21608	2603	313.569	0.120465	250.06	1172.96	7.56704	1338.55	1730.44	0.646462	33425	716.312	0.114669	250	183	267.549	45318	21608	63.6728	1	131168000	0.280931	2134530000	139657000	0.811848	0.0531172	15.2841	51276	6487	820.68	0.126511	804.597	13241.2	0.381643	1236.72	1540.74	0.251848	203599	1921.34	0.769446	453	802	828.085	305040	51276	3419.33	3	2274190000	0.864965	862
658	5961740000	474438000	0.824669	0.0656276	12.5659	85025	8459	841.572	0.0994884	1108.37	54182.4	20.0747	1289.58	1214.93	0.216029	393581	2676.67	0.726878	489	1068	1141.62	512826	85025	34527.8	9	6436170000	0.890296	7199710000	4608570000	0.902358	0.577603	1.56225	89324	14677	2411.61	0.164312	1223.91	82555.8	14.0445	1314.98	1182.09	0.0994398	898272	3543.82	0.0481516	1190	1075	1276.34	1180060	89324	76300.4	7	11808300000	1.47996	25953100000	1632120000	0.759095	0.0477375	15.9015	184904	8371	378.973	0.0452721	1574.93	20096.3	23.6488	1255.98	1081.55	0.329392	561350	3500.53	0.777337	1549	537	1622.18	818638	184904	2184.16	3	27585200000	0.806833	952
259	17507900000	6101810000	0.91656	0.319438	2.86929	138209	14564	1534.7	0.105377	1370.84	22811	21.0199	1328.02	1087.01	0.122982	1123810	3968.9	0.233395	1254	1277	1458.63	1511920	138209	3764.89	2	23609700000	1.236	18390300000	845537000	0.922337	0.0424065	21.7499	141205	8153	470.744	0.0577388	1291.48	32458.6	17.7076	1237.4	1109.33	0.327726	430863	3068.8	0.831904	498	1240	1316.91	523700	141205	7461.2	6	19235900000	0.964743	42824500000	5927620000	0.570095	0.0789105	7.22458	274077	10380	393.117	0.0378726	1632.27	55100.8	-35.7351	1439.32	996.604	0.335043	818036	3959.75	0.572786	818	1616	1701.28	1079770	274077	11077.5	8	48752100000	0.649006	1481
265	10432300000	1146110000	0.827812	0.0909447	9.10237	112260	7194	461.016	0.0640834	1261.32	24656.1	21.6647	1393.37	1103.81	0.250392	448337	3019.3	0.643247	570	1252	1294.84	705175	112260	5415.33	4	11578400000	0.918756	13314500000	8820640000	0.502733	0.333052	1.50947	162740	16132	1599.12	0.0991274	1236.21	59906.6	25.9695	1277.39	1037.72	0.161481	1007800	3720.22	0.0412172	1130	1177	1331.3	1266450	162740	22052.4	5	22135200000	0.835784	42583100000	7131640000	0.436529	0.0731079	5.97102	312329	10102	326.74	0.0323441	1495.82	27629.9	-27.3013	1288.07	855.92	0.418568	746184	3668.63	0.508509	1444	798	1540.16	1088140	312329	2444.25	4	49714800000	0.509637	1481
271	1159120000	735503000	0.97373	0.617868	1.57595	34502	8286	1989.97	0.24016	758.426	1439.53	-10.979	1320.96	1569.62	0.124226	277736	2099.24	0.0499913	698	543	782.157	377774	34502	60.0616	16	1894620000	1.5916	852028000	340614000	0.871695	0.348476	2.50145	31264	6313	1274.76	0.201926	671.075	65124.4	-15.7368	1161.3	1561.18	0.135311	231053	1877.74	0.183876	572	534	705.192	290951	31264	135657	14	1192640000	1.22017	2397630000	1021160000	0.602519	0.256614	2.34796	63082	6244	618.045	0.0989823	849.972	10041.2	-46.6707	1421.61	1053.68	0.170304	370408	2418.28	0.162103	835	835	894.74	446712	63082	1598.33	2	3418780000	0.859133	775
277	9562650000	1327290000	0.677944	0.0940984	7.20464	118766	8432	598.645	0.0709967	1282.19	24406.5	20.361	1454.48	990.545	0.205415	578177	3270.69	0.571892	680	1272	1334.94	750914	118766	5015.56	4	10890000000	0.772043	11070400000	7100240000	0.503436	0.32289	1.55915	148289	14322	1383.24	0.0965817	1286.55	70305.6	-6.73845	1262.27	991.59	0.139607	1062190	3819.61	0.0477388	1265	1275	1363.72	1296240	148289	33332.8	6	18170600000	0.826327	40954700000	13394700000	0.370692	0.121239	3.05754	332388	12303	455.383	0.037014	1565.01	37694.7	20.126	1348.98	757.046	0.3382	982815	3894.89	0.257141	1559	931	1611.48	1329970	332388	4274.79	4	54349300000	0.491931	1102
283	6819240000	582504000	0.621612	0.0530985	11.7068	104739	8360	667.274	0.0798175	1030.2	12002.4	4.27001	1209.52	1165.52	0.339106	308868	2441.48	0.709981	438	1007	1061.11	408848	104739	1375.41	2	7401750000	0.67471	7729410000	4056360000	0.476011	0.249808	1.9055	127428	15479	1880.27	0.121473	1096.41	109491	14.0641	1258.95	1162.28	0.1918	664379	3065.23	0.0971267	853	994	1134.07	832198	127428	94078.4	10	11785800000	0.725819	15015200000	2087150000	0.439709	0.0611205	7.19414	184792	8879	426.624	0.0480486	1155.3	1045.06	26.1021	1304.9	1180.09	0.394211	468764	2776.69	0.571419	1134	638	1187.85	695712	184792	5.91014	2	17102400000	0.50083	963
289	9977130000	2554600000	0.595685	0.152522	3.90556	129418	10782	898.264	0.0833114	1331.69	23166.6	0.404779	1443.15	1085.62	0.172874	748628	3466.83	0.350819	907	1187	1378.28	892408	129418	4146.97	3	12531700000	0.748207	12058200000	4419890000	0.420528	0.154143	2.72817	169334	11044	720.292	0.0652202	1227.79	26962.1	16.771	1292.64	1035.81	0.201949	838499	3405.87	0.214873	919	1213	1258.27	1108570	169334	4293.02	3	16478100000	0.57467	26283100000	8035210000	0.39357	0.120321	3.271	258421	10469	424.114	0.0405114	1487.05	39114.1	-28.1866	1193.68	767.818	0.333514	774844	3571.71	0.282732	1060	1265	1531.03	1097080	258421	5920.23	6	34318400000	0.513891	1283
295	14058400000	7039780000	0.54324	0.272029	1.99699	160869	16666	1726.59	0.1036	1452.77	105161	10.068	1256.02	1070.68	0.127018	1266500	4164.38	0.110666	1218	1369	1496.35	1634950	160869	68744.3	8	21098200000	0.815269	12586300000	572831000	0.598091	0.0272205	21.9721	145066	7499	387.651	0.0516937	1349.49	24744.7	51.1243	1307.83	1098.15	0.321905	450649	3012.07	0.833456	503	1348	1389.98	659751	145066	4220.83	4	13159100000	0.625312	26764400000	1454450000	0.662226	0.0359871	18.4017	201037	9863	483.885	0.0490606	1680.12	18116.2	21.0993	1230.1	1117.64	0.339247	592598	3850.36	0.804459	596	1665	1740.27	781207	201037	1632.51	3	28218900000	0.698213	1039
301	8958310000	1082920000	0.618635	0.0747836	8.27234	120336	7865	514.046	0.0653587	1043.01	530.309	18.3811	1199.38	1275.75	0.301087	399672	2655.69	0.615134	593	980	1073.41	456728	120336	2.33702	6	10041200000	0.693419	8847520000	6395940000	0.367798	0.265884	1.3833	155098	14089	1279.83	0.0908393	1072.12	56963.6	10.1383	1293.76	1228.82	0.221246	701019	3117.69	0.0258655	921	971	1094.84	888836	155098	20921.3	6	15243500000	0.633682	15854400000	2871640000	0.399754	0.0724058	5.52102	199149	8117	330.836	0.0407584	1179.04	1763.38	-41.891	1275.33	1213.33	0.373995	532491	2892.97	0.480664	1169	661	1214.14	755473	199149	15.614	10	18726000000	0.472159	908
